marketplace_id,category_tree_id,category_id,category_name,conditions_json,fvf_rate,last_synced
EBAY_US,0,178965,Women's Razor Blades,,,2026-04-09
EBAY_US,0,50677,Brooches & Pins,,,2026-04-09
EBAY_US,0,178964,Women's Razors,,,2026-04-09
EBAY_US,0,178961,Gel Nail Polish,,,2026-04-09
EBAY_US,0,178962,Coveralls & Jumpsuits,,,2026-04-09
EBAY_US,0,178960,Electric Files & Tools,,,2026-04-09
EBAY_US,0,11071,TVs,,,2026-04-09
EBAY_US,0,165649,Unbranded,,,2026-04-09
EBAY_US,0,36351,Other Aux Process Equipment,,,2026-04-09
EBAY_US,0,165648,Visconti,,,2026-04-09
EBAY_US,0,165647,Sheaffer,,,2026-04-09
EBAY_US,0,63994,Dental Curing Lights,,,2026-04-09
EBAY_US,0,36353,"Belts, Straps & Harnesses",,,2026-04-09
EBAY_US,0,165646,S.T. Dupont,,,2026-04-09
EBAY_US,0,63993,Dental Amalgamators,,,2026-04-09
EBAY_US,0,165645,Rotring,,,2026-04-09
EBAY_US,0,165644,Romet,,,2026-04-09
EBAY_US,0,165643,Pelikan,,,2026-04-09
EBAY_US,0,165642,Lamy,,,2026-04-09
EBAY_US,0,61336,Speaker Mounts & Stands,,,2026-04-09
EBAY_US,0,165641,Faber Castell,,,2026-04-09
EBAY_US,0,165640,Caran d'Ache,,,2026-04-09
EBAY_US,0,152342,Tap,,,2026-04-09
EBAY_US,0,152341,Character,,,2026-04-09
EBAY_US,0,152340,Ballroom,,,2026-04-09
EBAY_US,0,152360,Ballet,,,2026-04-09
EBAY_US,0,178990,Growing Media,,,2026-04-09
EBAY_US,0,178991,Hydroponic Systems,,,2026-04-09
EBAY_US,0,177660,"Treatments, Oils & Protectors",,,2026-04-09
EBAY_US,0,73329,Tapes & Data Cartridges,,,2026-04-09
EBAY_US,0,98624,Wristwatch Bands,,,2026-04-09
EBAY_US,0,163017,Stoves,,,2026-04-09
EBAY_US,0,98625,Watch Batteries,,,2026-04-09
EBAY_US,0,163015,Meat Grinders,,,2026-04-09
EBAY_US,0,165675,Statues & Figures,,,2026-04-09
EBAY_US,0,163014,Ice Boxes,,,2026-04-09
EBAY_US,0,165674,"Prints, Posters & Paintings",,,2026-04-09
EBAY_US,0,165673,Prayer Wheels,,,2026-04-09
EBAY_US,0,163012,Clothing Wringers,,,2026-04-09
EBAY_US,0,165672,Prayer Flags,,,2026-04-09
EBAY_US,0,165671,Prayer Beads,,,2026-04-09
EBAY_US,0,163010,Baby Cradles,,,2026-04-09
EBAY_US,0,165681,Holy Water Fonts,,,2026-04-09
EBAY_US,0,60017,Cosplay Costumes & Accs,,,2026-04-09
EBAY_US,0,50692,Jewelry Sets,,,2026-04-09
EBAY_US,0,86647,Belt Buckles,,,2026-04-09
EBAY_US,0,152359,Lots,,,2026-04-09
EBAY_US,0,178989,Grow Light Kits,,,2026-04-09
EBAY_US,0,152358,Dance Accessories,,,2026-04-09
EBAY_US,0,177659,Straightening & Curling Irons,,,2026-04-09
EBAY_US,0,177656,Coins,,,2026-04-09
EBAY_US,0,152357,"Totes, Duffel Bags",,,2026-04-09
EBAY_US,0,178987,Grow Light Accessories,,,2026-04-09
EBAY_US,0,177657,Bars & Rounds,,,2026-04-09
EBAY_US,0,152356,"Tops, Shirts",,,2026-04-09
EBAY_US,0,178988,Grow Lights & Light Bulbs,,,2026-04-09
EBAY_US,0,36345,Other Workholding,,,2026-04-09
EBAY_US,0,152355,Outfits,,,2026-04-09
EBAY_US,0,178985,Air Ventilation & Extraction,,,2026-04-09
EBAY_US,0,36346,Commercial Food Processors,,,2026-04-09
EBAY_US,0,152354,Leotards & Unitards,,,2026-04-09
EBAY_US,0,178986,Propagation & Cloning Equipment,,,2026-04-09
EBAY_US,0,36347,Other Public Safety Equipment,,,2026-04-09
EBAY_US,0,177652,Coins,,,2026-04-09
EBAY_US,0,152353,Leggings & Tights,,,2026-04-09
EBAY_US,0,178983,Shovels,,,2026-04-09
EBAY_US,0,177653,Coins,,,2026-04-09
EBAY_US,0,152352,Dresses & Tutus,,,2026-04-09
EBAY_US,0,178984,Garden Sprayers,,,2026-04-09
EBAY_US,0,36349,Drilling Equipment,,,2026-04-09
EBAY_US,0,178981,Post Hole Diggers & Augers,,,2026-04-09
EBAY_US,0,178982,Mattocks & Picks,,,2026-04-09
EBAY_US,0,48319,Bean Bags & Inflatables,,,2026-04-09
EBAY_US,0,48318,Water,,,2026-04-09
EBAY_US,0,178980,Manual Edgers,,,2026-04-09
EBAY_US,0,163009,Baby Carriages & Buggies,,,2026-04-09
EBAY_US,0,165669,Incense & Incense Holders,,,2026-04-09
EBAY_US,0,73335,12-Volt Portable Appliances,,,2026-04-09
EBAY_US,0,163007,Jewelry,,,2026-04-09
EBAY_US,0,165667,Amulets & Pendants,,,2026-04-09
EBAY_US,0,165665,Crystal Radios,,,2026-04-09
EBAY_US,0,165664,Stationery,,,2026-04-09
EBAY_US,0,165663,"Unspecified, Unknown Date",,,2026-04-09
EBAY_US,0,165662,Napkins,,,2026-04-09
EBAY_US,0,165661,"Unspecified, Unknown Date",,,2026-04-09
EBAY_US,0,127351,Guyana,,,2026-04-09
EBAY_US,0,59032,"Bricks, Stones & Concrete Blocks",,,2026-04-09
EBAY_US,0,165660,Matchbox Labels,,,2026-04-09
EBAY_US,0,165670,Jewelry & Watches,,,2026-04-09
EBAY_US,0,177649,Collar Tips,,,2026-04-09
EBAY_US,0,178978,Garden Tool Parts,,,2026-04-09
EBAY_US,0,152369,Dance Accessories,,,2026-04-09
EBAY_US,0,178976,Melodicas,,,2026-04-09
EBAY_US,0,152368,"Totes, Duffel Bags",,,2026-04-09
EBAY_US,0,152367,"Tops, Shirts",,,2026-04-09
EBAY_US,0,178977,Weeders,,,2026-04-09
EBAY_US,0,152366,Outfits,,,2026-04-09
EBAY_US,0,178974,Files,,,2026-04-09
EBAY_US,0,177643,Other Heavy Equipment,,,2026-04-09
EBAY_US,0,152365,Leotards & Unitards,,,2026-04-09
EBAY_US,0,152364,Leggings & Tights,,,2026-04-09
EBAY_US,0,178972,Chisels,,,2026-04-09
EBAY_US,0,152363,Square Dancing,,,2026-04-09
EBAY_US,0,178973,Cutting Tools,,,2026-04-09
